SNAPSHOT_DATE,GROUP,CATEGORY,RANK,CODE,NAME,VALUE
20260914,ALL,SELL_STOCK,4,7182,ゆうちょ銀行,-175357000
20260914,ALL,SELL_STOCK,5,8308,りそなホールディングス,-151582663
20260914,PASSIVE,BUY_SECTOR,1,,電気機器,12578975731
20260914,PASSIVE,BUY_SECTOR,2,,銀行業,7088412779
20260914,PASSIVE,BUY_SECTOR,3,,情報・通信業,4493869567
20260914,PASSIVE,BUY_SECTOR,4,,卸売業,4474942797
20260914,PASSIVE,BUY_SECTOR,5,,機械,3273520690
20260914,PASSIVE,BUY_STOCK,1,8306,三菱ＵＦＪフィナンシャル・グループ,2217474401
20260914,PASSIVE,BUY_STOCK,2,9984,ソフトバンクグループ,1689970044
20260914,PASSIVE,BUY_STOCK,3,6857,アドバンテスト,1611376000
20260914,PASSIVE,BUY_STOCK,4,8035,東京エレクトロン,1518070000
20260914,PASSIVE,BUY_STOCK,5,7203,トヨタ自動車,1490046609
20260914,PASSIVE,SELL_SECTOR,1,,銀行業,-3674173270
20260914,PASSIVE,SELL_SECTOR,2,,電気機器,-1022648670
20260914,PASSIVE,SELL_SECTOR,3,,輸送用機器,-421569493
20260914,PASSIVE,SELL_SECTOR,4,,卸売業,-410007164
20260914,PASSIVE,SELL_SECTOR,5,,情報・通信業,-377985982
20260914,PASSIVE,SELL_STOCK,1,8306,三菱ＵＦＪフィナンシャル・グループ,-1132347300
20260914,PASSIVE,SELL_STOCK,2,8316,三井住友フィナンシャルグループ,-771993356
20260914,PASSIVE,SELL_STOCK,3,8411,みずほフィナンシャルグループ,-591068200
20260914,PASSIVE,SELL_STOCK,4,7182,ゆうちょ銀行,-175357000
20260914,PASSIVE,SELL_STOCK,5,8308,りそなホールディングス,-151582663
20260915,ACTIVE,BUY_SECTOR,1,,建設業,34282200
20260915,ACTIVE,BUY_SECTOR,2,,小売業,5649600
20260915,ACTIVE,BUY_SECTOR,3,,電気機器,5269300
20260915,ACTIVE,BUY_SECTOR,4,,その他製品,2246800
20260915,ACTIVE,BUY_SECTOR,5,,情報・通信業,2123520
20260915,ACTIVE,BUY_STOCK,1,1801,大成建設,32305000
20260915,ACTIVE,BUY_STOCK,2,3563,ＦＯＯＤ　＆　ＬＩＦＥ　ＣＯＭＰＡＮＩＥＳ,5649600
20260915,ACTIVE,BUY_STOCK,3,6702,富士通,3220800
20260915,ACTIVE,BUY_STOCK,4,7832,バンダイナムコホールディングス,2246800
20260915,ACTIVE,BUY_STOCK,5,3697,ＳＨＩＦＴ,2123520
20260915,ACTIVE,SELL_SECTOR,1,,小売業,-17202239
20260915,ACTIVE,SELL_SECTOR,2,,保険業,-16079582
20260915,ACTIVE,SELL_SECTOR,3,,卸売業,-15838845
20260915,ACTIVE,SELL_SECTOR,4,,銀行業,-10477074
20260915,ACTIVE,SELL_SECTOR,5,,サービス業,-7022621
20260915,ACTIVE,SELL_STOCK,1,9831,ヤマダホールディングス,-17155040
20260915,ACTIVE,SELL_STOCK,2,8750,第一ライフグループ,-8636477
20260915,ACTIVE,SELL_STOCK,3,8766,東京海上ホールディングス,-7414592
20260915,ACTIVE,SELL_STOCK,4,2154,オープンアップグループ,-6965000
20260915,ACTIVE,SELL_STOCK,5,8306,三菱ＵＦＪフィナンシャル・グループ,-6404170
20260915,ALL,BUY_SECTOR,1,,電気機器,7677488820
20260915,ALL,BUY_SECTOR,2,,銀行業,6037791898
20260915,ALL,BUY_SECTOR,3,,卸売業,2723817607
20260915,ALL,BUY_SECTOR,4,,情報・通信業,2505005731
20260915,ALL,BUY_SECTOR,5,,機械,2027529105
20260915,ALL,BUY_STOCK,1,8306,三菱ＵＦＪフィナンシャル・グループ,1896456000
20260915,ALL,BUY_STOCK,2,8316,三井住友フィナンシャルグループ,1240795000
20260915,ALL,BUY_STOCK,3,8411,みずほフィナンシャルグループ,982722000
20260915,ALL,BUY_STOCK,4,8035,東京エレクトロン,926926000
20260915,ALL,BUY_STOCK,5,6857,アドバンテスト,904428000
20260915,ALL,SELL_SECTOR,1,,電気機器,-14875789804
20260915,ALL,SELL_SECTOR,2,,情報・通信業,-5113604299
20260915,ALL,SELL_SECTOR,3,,小売業,-4382780698
20260915,ALL,SELL_SECTOR,4,,卸売業,-2072687447
20260915,ALL,SELL_SECTOR,5,,サービス業,-2012951608
20260915,ALL,SELL_STOCK,1,6857,アドバンテスト,-4843278101
20260915,ALL,SELL_STOCK,2,9983,ファーストリテイリング,-3444577272
20260915,ALL,SELL_STOCK,3,8035,東京エレクトロン,-3359467501
20260915,ALL,SELL_STOCK,4,9984,ソフトバンクグループ,-3097537923
20260915,ALL,SELL_STOCK,5,6098,リクルートホールディングス,-1177538220
20260915,PASSIVE,BUY_SECTOR,1,,電気機器,7672219520
20260915,PASSIVE,BUY_SECTOR,2,,銀行業,6037791898
20260915,PASSIVE,BUY_SECTOR,3,,卸売業,2723817607
20260915,PASSIVE,BUY_SECTOR,4,,情報・通信業,2502882211
20260915,PASSIVE,BUY_SECTOR,5,,機械,2027529105
20260915,PASSIVE,BUY_STOCK,1,8306,三菱ＵＦＪフィナンシャル・グループ,1896456000
20260915,PASSIVE,BUY_STOCK,2,8316,三井住友フィナンシャルグループ,1240795000
20260915,PASSIVE,BUY_STOCK,3,8411,みずほフィナンシャルグループ,982722000
20260915,PASSIVE,BUY_STOCK,4,8035,東京エレクトロン,926926000
20260915,PASSIVE,BUY_STOCK,5,6857,アドバンテスト,904428000
20260915,PASSIVE,SELL_SECTOR,1,,電気機器,-14871011836
20260915,PASSIVE,SELL_SECTOR,2,,情報・通信業,-5113528722
20260915,PASSIVE,SELL_SECTOR,3,,小売業,-4365578459
20260915,PASSIVE,SELL_SECTOR,4,,卸売業,-2056848602
20260915,PASSIVE,SELL_SECTOR,5,,サービス業,-2005928987
20260915,PASSIVE,SELL_STOCK,1,6857,アドバンテスト,-4843273846
20260915,PASSIVE,SELL_STOCK,2,9983,ファーストリテイリング,-3444575365
20260915,PASSIVE,SELL_STOCK,3,8035,東京エレクトロン,-3359424121
20260915,PASSIVE,SELL_STOCK,4,9984,ソフトバンクグループ,-3097537923
20260915,PASSIVE,SELL_STOCK,5,6098,リクルートホールディングス,-1177531716
20260916,ACTIVE,BUY_SECTOR,1,,医薬品,2338800
20260916,ACTIVE,BUY_SECTOR,2,,情報・通信業,2094000
20260916,ACTIVE,BUY_SECTOR,3,,電気機器,2085000
20260916,ACTIVE,BUY_STOCK,1,4502,武田薬品工業,2338800
20260916,ACTIVE,BUY_STOCK,2,3697,ＳＨＩＦＴ,2094000
20260916,ACTIVE,BUY_STOCK,3,6787,メイコー,2085000
20260916,ACTIVE,SELL_SECTOR,1,,銀行業,-2320920
20260916,ACTIVE,SELL_SECTOR,2,,電気機器,-2191216
20260916,ACTIVE,SELL_SECTOR,3,,卸売業,-2166425
20260916,ACTIVE,SELL_SECTOR,4,,建設業,-77488
20260916,ACTIVE,SELL_SECTOR,5,,保険業,-64460
20260916,ACTIVE,SELL_STOCK,1,8331,千葉銀行,-2174400
20260916,ACTIVE,SELL_STOCK,2,8136,サンリオ,-2074000
20260916,ACTIVE,SELL_STOCK,3,6503,三菱電機,-2057013
20260916,ACTIVE,SELL_STOCK,4,8306,三菱ＵＦＪフィナンシャル・グループ,-60451
20260916,ACTIVE,SELL_STOCK,5,8316,三井住友フィナンシャルグループ,-46905
20260916,ALL,BUY_SECTOR,1,,電気機器,2581874276
20260916,ALL,BUY_SECTOR,2,,銀行業,1551971041
20260916,ALL,BUY_SECTOR,3,,-,1071485550
20260916,ALL,BUY_SECTOR,4,,情報・通信業,981504620
20260916,ALL,BUY_SECTOR,5,,卸売業,865695477
20260916,ALL,BUY_STOCK,1,8306,三菱ＵＦＪフィナンシャル・グループ,380004800
20260916,ALL,BUY_STOCK,2,6857,アドバンテスト,367983217
20260916,ALL,BUY_STOCK,3,8035,東京エレクトロン,334451582
20260916,ALL,BUY_STOCK,4,9984,ソフトバンクグループ,327135900
20260916,ALL,BUY_STOCK,5,7203,トヨタ自動車,307857766
20260916,ALL,SELL_SECTOR,1,,電気機器,-5572067562
20260916,ALL,SELL_SECTOR,2,,-,-4949281950
20260916,ALL,SELL_SECTOR,3,,卸売業,-1907654286
20260916,ALL,SELL_SECTOR,4,,情報・通信業,-1876749459
20260916,ALL,SELL_SECTOR,5,,銀行業,-1601612085
20260916,ALL,SELL_STOCK,1,6857,アドバンテスト,-1532147915
20260916,ALL,SELL_STOCK,2,8035,東京エレクトロン,-1154869881
20260916,ALL,SELL_STOCK,3,9983,ファーストリテイリング,-1032629370
20260916,ALL,SELL_STOCK,4,9984,ソフトバンクグループ,-1005290983
20260916,ALL,SELL_STOCK,5,8306,三菱ＵＦＪフィナンシャル・グループ,-467017596
20260916,PASSIVE,BUY_SECTOR,1,,電気機器,2579789276
20260916,PASSIVE,BUY_SECTOR,2,,銀行業,1551971041
20260916,PASSIVE,BUY_SECTOR,3,,情報・通信業,979410620
20260916,PASSIVE,BUY_SECTOR,4,,卸売業,865695477
20260916,PASSIVE,BUY_SECTOR,5,,輸送用機器,729769001
20260916,PASSIVE,BUY_STOCK,1,8306,三菱ＵＦＪフィナンシャル・グループ,380004800
20260916,PASSIVE,BUY_STOCK,2,6857,アドバンテスト,367983217
20260916,PASSIVE,BUY_STOCK,3,8035,東京エレクトロン,334451582
20260916,PASSIVE,BUY_STOCK,4,9984,ソフトバンクグループ,327135900
20260916,PASSIVE,BUY_STOCK,5,7203,トヨタ自動車,307857766
20260916,PASSIVE,SELL_SECTOR,1,,電気機器,-5569876346
20260916,PASSIVE,SELL_SECTOR,2,,卸売業,-1905487861
20260916,PASSIVE,SELL_SECTOR,3,,情報・通信業,-1876688639
20260916,PASSIVE,SELL_SECTOR,4,,銀行業,-1599291165
20260916,PASSIVE,SELL_SECTOR,5,,小売業,-1443737898
20260916,PASSIVE,SELL_STOCK,1,6857,アドバンテスト,-1532146764
20260916,PASSIVE,SELL_STOCK,2,8035,東京エレクトロン,-1154837188
20260916,PASSIVE,SELL_STOCK,3,9983,ファーストリテイリング,-1032628839
20260916,PASSIVE,SELL_STOCK,4,9984,ソフトバンクグループ,-1005290983
20260916,PASSIVE,SELL_STOCK,5,8306,三菱ＵＦＪフィナンシャル・グループ,-466957145
